Vaccine Type,DNA vaccine,inactivated vaccine,Live attenuated influenza vaccine,mRNA vaccine,recombinant protein vaccine,viral vector vaccine,Vaccine Trial,clinical trial,Moderna,BioNTech,vaccine dose,Vaccine Accessibility,distribution,logistics,vaccine transport,vaccine store,rollout,Side Effects,autism,delirium,blood clotting,effective vaccine,Immunity,immune,immune escape,Religious,religious belief,Different groups,asymptomatic,pregnant woman,older people,children,fat people,high-risk people,Organization,WHO,COVAX,GAVI,NHS,Politician,politician,Xi Jinping,Joe biden,Donald Trump,Boris Johnson,Владимир Владимирович Путин,Emmanuel Macron,Justin Trudeau,Nation,China,USA,UK,Russia,France,Canada,India,vaccination
0,2.193548387,0,0,3.4,0.823529412,57,0,39,14,0.909090909,1.090909091,0,76,74,67,4.764705882,8.148148148,0,30,42,11.60714286,3.3,0,19,0,0,0,0,8,41,32,52.57142857,62,0,0,19.6984127,2.773333333,20,32,0,11,45,2,27.5625,1,0,4,3,0,36,7.346938776,62,17,37,60,24.24242424,0
0,0,6.666666667,0,2,0.764705882,19,0,71,15.33333333,2.545454545,0.909090909,0,81,74,0,2.294117647,10.55555556,0,33,53,12.53571429,1.8,0,16,0,0,21,0,9,47,49,49.52380952,58,0,0,19.15873016,2.773333333,18,31,0,18,47,3.5,25.3125,1,11.94117647,4,7,0,35,7.244897959,62,18,40,59,24.24242424,0
0,1.548387097,6.222222222,0,3.2,1.529411765,53,0,71,16,2.545454545,0.181818182,0,80,79,0,2.294117647,9.074074074,0,35,45,16.25,1.2,0,18,100,0,20,0,9,42,35,51.80952381,49,43,0,19.42857143,2.666666667,22,33,0,14,38,2.666666667,22.21875,2,0,5.333333333,21,0,38,6.224489796,63,19,42,58,25,0
0,2.064516129,6.222222222,0,2.6,0,17,0,51,15.33333333,1.818181818,1.688311688,0,76,81,31,9,10.37037037,0,34,61,21.82142857,2.4,0,18,0,0,19,0,11,59,39,51.80952381,48,0,0,18.88888889,0.853333333,75,34,0,16,38,1.833333333,19.96875,2,0,4,14,0,35,5.714285714,61,21,39,55,24.24242424,0
0,1.612903226,44.44444444,0,3.2,2.352941176,18,0,61,14.66666667,1.818181818,0.883116883,0,78,71,0,4.588235294,7.407407407,0,31,55,9.285714286,1.8,0,18,0,0,10,0,10,61,30,51.04761905,64,0,0,18.88888889,0,100,31,0,14,35,2,15.1875,1,11.08823529,4.666666667,10,0,33,5.306122449,59,20,39,60,25.75757576,0
0,1.225806452,7.555555556,0,0.8,0,21,0,41,10,0.727272727,1.428571429,0,74,52,38,5.470588235,4.62962963,0,28,58,15.32142857,2.1,0,15,0,0,24,0,9,52,30,51.80952381,48,0,0,19.6984127,2.133333333,54,25,0,17,27,2.333333333,15.1875,1,13.64705882,5.333333333,22,0,37,5.408163265,65,23,37,59,27.27272727,0
0,1.870967742,7.555555556,0,0.8,0.941176471,22,0,33,8.666666667,0.545454545,0.415584416,0,61,43,0,2.823529412,2.962962963,0,27,58,9.75,1.5,0,16,0,0,47,0,9,43,46,51.80952381,47,0,0,20.23809524,0,37,24,0,16,41,2.166666667,13.5,2,0,5.333333333,15,0,33,5.204081633,67,23,39,62,25.75757576,0
0,1.032258065,36.88888889,0,3.2,1.470588235,0,0,60,13.33333333,2,1.376623377,0,81,85,0,0,9.074074074,0,32,47,11.60714286,2.4,0,20,0,0,49,0,20,44,47,49.52380952,58,0,0,18.61904762,1.706666667,33,34,0,14,18,1.833333333,10.6875,2,0,5.333333333,7,0,30,5.102040816,61,17,39,62,25,0
0,2.064516129,12,0,1.8,1.470588235,0,0,59,14.66666667,1.636363636,0.857142857,0,82,89,0,2.294117647,10.92592593,0,29,54,16.25,1.2,0,18,33,0,19,0,100,46,51,50.28571429,51,0,0,19.15873016,0,41,29,0,15,31,2,9.84375,1,0,4,7,0,31,4.591836735,59,16,39,60,24.24242424,0
0,1.612903226,6.666666667,0,1.4,1.588235294,19,0,55,13.33333333,1.454545455,0.909090909,0,82,92,0,4.764705882,9.62962963,0,35,50,13.46428571,1.8,0,20,0,0,41,0,34,49,37,53.33333333,46,0,0,18.88888889,0.96,50,32,0,14,29,1.666666667,9.28125,3,23.88235294,6.666666667,5,0,30,4.693877551,65,17,39,60,25,0
0,1.677419355,0,0,0.6,2.411764706,38,0,72,13.33333333,2.363636364,1.454545455,0,87,88,0,4.764705882,9.62962963,0,33,46,18.57142857,3.3,0,19,0,0,10,0,19,46,40,52.57142857,53,0,0,18.61904762,1.92,45,34,0,17,24,1.833333333,9,1,35.82352941,10.66666667,6,0,30,4.897959184,62,17,40,61,25,0
0,2.322580645,7.111111111,0,0.8,0.823529412,40,0,48,14,2.545454545,0.571428571,0,76,78,0,5.117647059,8.148148148,0,30,44,9.285714286,2.1,0,18,0,0,66,0,14,42,36,53.33333333,59,0,0,18.88888889,0.96,29,35,0,17,31,1.666666667,9.28125,1,0,8,7,0,31,4.693877551,61,16,40,59,25.75757576,0
0,0,0,0,1.6,0,22,0,27,9.333333333,0.727272727,0.857142857,0,63,58,0,8.470588235,8.888888889,0,28,48,20.42857143,0.6,0,17,0,0,12,0,15,47,21,51.04761905,51,0,0,18.88888889,3.306666667,38,26,0,17,28,1.833333333,9.5625,1,27.29411765,8,5,0,33,4.591836735,63,16,41,56,26.51515152,0
0,1.290322581,7.555555556,0,0,1.823529412,22,0,45,10,0.727272727,1.246753247,0,57,46,0,8.294117647,6.481481481,0,26,45,16.71428571,1.5,0,15,0,0,24,0,15,47,33,51.80952381,56,0,0,19.15873016,0,28,27,0,17,34,1.666666667,15.75,2,13.64705882,42.66666667,4,0,34,4.795918367,64,17,42,56,24.24242424,0
0,2.193548387,0,0,3.4,2.411764706,19,0,60,16,2.363636364,0.727272727,0,83,82,34,7.235294118,7.222222222,0,28,50,19.5,1.8,0,16,0,0,0,0,13,46,38,50.28571429,48,0,0,17.80952381,4.693333333,40,36,0,18,49,1.5,12.375,2,0,15.33333333,6,0,33,4.489795918,62,15,39,57,23.48484848,0
0,1.612903226,6.222222222,0,0,0,0,0,64,16,2.909090909,1.246753247,0,78,87,0,4.588235294,8.333333333,0,32,46,17.17857143,2.4,0,16,69,0,40,0,11,40,39,48.76190476,37,0,0,17.80952381,0.96,33,34,0,27,43,1.333333333,9,1,0,8,6,0,66,4.591836735,61,17,39,57,30.3030303,0
0,2.774193548,12.88888889,50,0,0,57,0,52,13.33333333,2.727272727,0.727272727,0,76,90,0,2.470588235,6.666666667,0,32,43,15.32142857,2.7,0,19,0,0,21,0,13,43,43,48.76190476,45,0,0,17.80952381,0,21,31,0,26,100,1.5,9,3,11.94117647,6,4,0,71,4.387755102,62,17,38,58,29.54545455,0
0,1.677419355,20,0,1.4,0.823529412,0,0,76,12.66666667,2.181818182,0.545454545,0,81,80,34,9.705882353,12.40740741,0,34,40,21.35714286,1.8,0,20,36,0,42,0,13,42,42,51.04761905,61,0,0,17.80952381,0,19,31,0,23,81,1.5,9.5625,2,11.94117647,8,5,0,58,4.387755102,61,17,38,56,28.78787879,0
0,1.161290323,6.666666667,0,0.8,0,0,0,43,12,1.636363636,0.571428571,0,75,78,0,0,9.62962963,0,28,43,17.17857143,3.3,0,19,0,0,22,0,13,41,33,48.76190476,66,0,0,18.34920635,0,16,31,0,60,57,1.666666667,9.84375,2,12.79411765,6,4,0,52,4.387755102,59,16,37,56,27.27272727,0
0,0.64516129,7.555555556,0,0,0.941176471,0,0,27,8.666666667,1.090909091,0.649350649,0,56,49,0,8.470588235,11.2962963,0,28,41,14.85714286,2.4,0,19,0,0,37,0,12,49,45,47.23809524,45,53,0,18.61904762,2.24,25,22,0,92,58,1.833333333,9.84375,1,13.64705882,5.333333333,6,0,48,4.591836735,58,16,34,54,30.3030303,0
0,1.935483871,7.555555556,0,0,0.941176471,0,0,43,8.666666667,0.545454545,1.064935065,0,54,44,0,2.823529412,4.814814815,0,30,37,14.85714286,0.9,0,16,0,0,37,0,12,47,46,53.33333333,58,53,0,19.15873016,3.306666667,31,24,0,100,52,2.666666667,14.0625,1,0,6,4,0,46,4.795918367,65,16,39,58,29.54545455,0
0,0.580645161,0,0,1.4,3.294117647,0,0,53,12,3.454545455,0.545454545,0,78,85,0,4.941176471,6.296296296,0,33,41,22.75,2.7,0,17,0,0,21,0,14,41,41,48.76190476,52,0,0,17.53968254,0.96,25,32,0,77,58,2,9.5625,1,35.82352941,5.333333333,3,0,41,4.387755102,59,16,38,57,25.75757576,0
0,1.741935484,0,0,0.8,4.117647059,78,0,63,12.66666667,4,1.324675325,0,78,90,0,12.52941176,8.518518519,0,33,46,13.92857143,3.3,0,19,0,0,0,0,14,42,24,48,45,0,0,17.80952381,0,32,27,0,70,50,1.833333333,9.28125,5,0,6.666666667,4,0,39,4.693877551,61,16,36,60,25.75757576,0
0,0,20,0,2,3.294117647,19,0,58,11.33333333,2.909090909,0.363636364,0,80,87,35,0,11.11111111,0,30,36,18.10714286,0,0,18,0,0,21,0,13,46,37,48,38,0,0,17,0.96,22,29,0,66,35,2,9.5625,1,85.29411765,6.666666667,3,0,35,4.489795918,60,18,36,58,25,0
0,1.096774194,0,0,1.4,0.823529412,19,0,65,12.66666667,2.363636364,1.298701299,0,78,91,0,2.470588235,6.851851852,0,28,48,8.821428571,2.7,0,18,36,0,32,0,14,42,33,44.95238095,56,0,0,16.46031746,0.96,19,26,0,57,40,1.833333333,8.4375,1,11.94117647,4,4,0,34,4.591836735,59,16,39,58,25.75757576,0
0,0,13.77777778,0,5,0.823529412,0,0,45,12,4.181818182,1.168831169,0,73,89,36,0,7.037037037,0,30,42,12.53571429,2.7,0,19,0,0,44,0,15,42,38,45.71428571,47,0,0,17.53968254,2.986666667,39,28,0,55,37,2.5,8.71875,1,12.79411765,5.333333333,4,0,36,4.693877551,63,17,40,56,25.75757576,0
0,0.64516129,15.11111111,0,2.4,2.764705882,0,0,37,8,1.272727273,0.415584416,0,55,48,0,11.11764706,5.925925926,0,28,45,13.46428571,0.6,0,18,0,0,36,0,13,54,64,46.47619048,57,0,0,18.61904762,0,45,24,0,53,47,2,11.53125,1,40.94117647,4,5,0,36,4.693877551,64,21,40,56,27.27272727,0
0,1.225806452,14.66666667,0,0.8,0,21,0,35,8,0.909090909,1.038961039,0,59,45,38,2.647058824,4.62962963,0,31,50,15.32142857,2.1,0,17,0,0,24,0,13,46,54,50.28571429,48,0,0,19.15873016,0,19,25,0,66,43,2.166666667,19.6875,1,13.64705882,6.666666667,3,0,36,4.897959184,65,22,49,59,25.75757576,0
0,0,13.33333333,0,1.4,2.411764706,38,0,53,12,5.090909091,1.662337662,0,79,87,34,2.470588235,7.222222222,0,29,38,9.75,6,0,20,36,0,32,0,13,43,45,49.52380952,49,46,0,17,10.45333333,31,31,0,45,43,1.666666667,16.59375,2,0,9.333333333,4,0,38,4.387755102,62,20,42,61,28.78787879,0
0,2.838709677,13.33333333,0,1.4,4.117647059,0,0,83,12,4.545454545,0.571428571,0,76,97,0,2.470588235,10,0,29,43,13.92857143,2.7,0,19,0,0,11,0,13,37,36,47.23809524,34,0,0,17.80952381,10.66666667,24,30,0,39,48,2,11.25,2,11.94117647,8,3,0,57,4.693877551,64,20,39,65,30.3030303,0
0,1.161290323,6.666666667,0,2.2,0,20,0,62,11.33333333,8,1.324675325,0,73,90,0,4.941176471,9.074074074,0,33,42,12.07142857,4.8,0,18,0,0,33,0,13,37,26,46.47619048,36,0,0,17.26984127,3.946666667,21,32,0,30,50,1.833333333,9,1,24.73529412,4.666666667,6,0,45,4.591836735,61,19,43,99,28.78787879,0
0,2.258064516,6.666666667,0,3.6,1.647058824,39,0,63,13.33333333,8.181818182,1.142857143,0,74,88,0,4.941176471,9.444444444,0,29,38,6.964285714,30,0,17,0,0,22,0,12,38,42,45.71428571,58,0,0,16.46031746,0,32,31,0,36,54,1.833333333,9,1,0,5.333333333,5,0,39,4.591836735,67,19,39,69,26.51515152,0
0,1.161290323,28,0,2.8,2.588235294,20,0,54,12.66666667,5.454545455,1.74025974,0,64,74,0,5.117647059,5.925925926,0,27,49,9.285714286,10.2,0,17,0,0,11,0,12,38,19,47.23809524,35,0,0,17.53968254,5.013333333,33,30,0,33,54,1.5,8.4375,2,12.79411765,15.33333333,6,0,36,4.795918367,64,17,39,60,27.27272727,0
0,2,15.55555556,0,0.8,0.941176471,0,0,38,8,0.909090909,1.090909091,0,50,58,0,17.11764706,9.074074074,0,25,42,16.25,2.4,0,15,0,0,37,0,15,38,44,48,37,54,0,19.42857143,2.24,20,28,0,37,55,1.666666667,13.78125,1,13.64705882,8.666666667,6,0,37,5.612244898,63,18,38,57,28.78787879,0
0,0,0,0,0.8,0.941176471,23,0,30,8,0.909090909,2.38961039,0,56,43,40,5.823529412,7.962962963,0,28,34,13.92857143,2.4,0,17,0,0,0,0,14,34,48,51.80952381,41,54,0,18.88888889,0,20,41,0,36,61,2,10.96875,1,14.5,5.333333333,5,0,36,5.204081633,62,18,40,60,27.27272727,0
0,2.258064516,0,0,3.4,1.647058824,19,0,58,10.66666667,4.545454545,1.298701299,0,73,91,0,0,7.222222222,0,29,39,19.96428571,3.3,0,16,0,0,32,0,14,43,34,48.76190476,56,0,0,17.53968254,3.84,25,30,0,28,56,1.666666667,8.4375,1,23.88235294,4.666666667,6,0,42,4.591836735,60,16,40,57,25,0
0,1.096774194,20,0,3.4,1.647058824,19,0,64,12,3.818181818,0.545454545,0,72,82,0,7.411764706,6.666666667,0,28,27,24.60714286,2.1,0,18,0,0,21,0,16,37,20,49.52380952,44,0,0,17.26984127,0.96,31,28,0,26,46,1.666666667,8.71875,1,0,7.333333333,7,0,38,4.693877551,59,16,38,58,25,0
0,1.161290323,6.666666667,0,1.4,2.529411765,20,0,63,10.66666667,4,0.38961039,0,79,87,0,7.588235294,8.518518519,0,33,42,13.46428571,3.3,0,21,0,0,0,0,14,37,38,51.04761905,62,0,0,18.34920635,1.92,56,32,0,33,37,1.666666667,9.28125,1,0,6.666666667,5,0,36,4.795918367,62,17,38,61,26.51515152,0
0,2.903225806,13.77777778,0,3.6,0,20,0,60,12.66666667,3.818181818,0.779220779,0,78,89,0,5.117647059,8.703703704,0,33,49,24.60714286,1.5,0,20,0,0,44,0,13,45,47,49.52380952,55,0,0,17.80952381,2.986666667,19,29,0,31,35,2,9.84375,1,0,6,5,0,34,4.795918367,60,16,39,60,25,0
0,0.580645161,14.22222222,0,3,0,41,0,41,11.33333333,4,0.987012987,0,72,86,0,2.647058824,6.666666667,0,30,44,26.46428571,1.5,0,21,0,0,0,0,14,34,35,45.71428571,33,0,0,17.53968254,1.066666667,33,26,0,28,31,2,7.875,2,0,4.666666667,7,0,35,4.693877551,57,16,39,56,25.75757576,0
0,2.64516129,0,0,2.4,0,23,0,40,8,2.545454545,0.883116883,0,54,59,0,11.64705882,7.962962963,0,25,47,19.96428571,1.5,0,19,0,0,0,0,12,36,27,50.28571429,63,0,0,18.61904762,1.173333333,24,21,0,30,30,1.833333333,8.4375,1,0,6,5,0,34,4.591836735,58,19,36,59,27.27272727,0
0,2.709677419,0,0,3.4,0,46,0,41,7.333333333,1.636363636,1.324675325,0,55,46,41,8.823529412,6.296296296,0,29,51,17.64285714,1.5,0,20,0,0,0,0,14,36,34,53.33333333,63,0,0,19.15873016,1.173333333,24,21,0,29,35,1.666666667,7.875,1,14.5,4.666666667,6,0,33,4.795918367,57,24,38,56,26.51515152,0
0,1.741935484,20.88888889,0,4.4,1.705882353,20,0,52,14,8,0.779220779,0,77,86,35,7.588235294,7.592592593,0,30,47,12.53571429,4.2,0,19,0,0,22,0,15,40,37,54.85714286,49,48,0,17.26984127,2.986666667,36,30,0,25,34,1.333333333,7.3125,1,12.79411765,5.333333333,5,0,31,4.591836735,61,32,38,56,25,0
0,2.903225806,27.55555556,0,6.4,4.176470588,40,0,73,24,7.818181818,1.350649351,0,74,90,0,2.470588235,10.18518519,0,27,38,17.17857143,3.3,0,20,0,0,22,0,15,34,36,52.57142857,36,0,0,17.53968254,0.96,31,31,0,26,29,1.5,7.3125,1,0,22.66666667,5,0,32,4.489795918,64,25,40,60,25,0
0,1.741935484,13.77777778,0,14.2,3.352941176,0,0,61,60,6.363636364,2.103896104,0,79,84,0,10.05882353,6.851851852,0,31,42,22.28571429,4.8,0,20,0,0,11,0,13,43,36,51.80952381,49,0,0,17,2.986666667,27,28,0,23,40,1.833333333,8.71875,1,0,8,4,0,31,4.387755102,57,20,40,57,24.24242424,0
0,3.548387097,7.111111111,0,11.6,3.411764706,0,0,82,30.66666667,6,0.961038961,0,75,93,36,5.117647059,4.814814815,0,30,46,11.60714286,3.3,0,18,0,0,33,0,14,42,33,50.28571429,45,0,0,18.07936508,2.986666667,31,30,0,26,34,1.833333333,8.15625,1,0,4.666666667,6,0,30,4.285714286,54,21,40,56,25,0
0,5.483870968,0,0,8.2,3.529411765,0,0,64,24,5.636363636,1.818181818,0,73,82,0,10.58823529,7.407407407,0,29,49,6.5,1.5,0,19,0,0,35,0,14,35,38,48,42,0,0,19.6984127,5.226666667,36,28,0,21,34,1.333333333,8.15625,2,0,5.333333333,4,0,31,4.489795918,54,19,39,55,24.24242424,0
0,3.35483871,0,0,1.6,0,0,0,30,14,2.909090909,1.116883117,0,57,48,0,14.64705882,5.555555556,0,25,40,19.03571429,1.5,0,18,0,0,13,0,12,40,53,49.52380952,47,0,0,18.34920635,5.76,26,19,0,30,48,1.5,8.4375,1,0,6,4,0,32,4.489795918,55,19,37,53,25.75757576,0
0,1.35483871,8,0,5,1,69,0,39,12.66666667,1.818181818,1.792207792,0,53,47,0,17.64705882,8.703703704,0,24,41,9.285714286,1.5,0,16,0,0,0,0,11,40,37,51.80952381,60,0,0,19.42857143,3.413333333,34,23,0,27,41,1.666666667,8.4375,1,0,11.33333333,3,0,32,4.489795918,57,18,39,56,25.75757576,0
0,4.129032258,13.77777778,0,2.2,0,100,0,83,25.33333333,11.45454545,0.961038961,0,76,85,0,0,7.037037037,0,26,34,19.5,3.3,0,21,0,0,22,0,13,34,32,48.76190476,46,0,0,17.80952381,0,29,31,0,18,36,2,8.15625,1,0,6.666666667,3,0,31,4.387755102,56,17,41,57,23.48484848,1
0,2.387096774,21.33333333,0,2.2,2.588235294,0,0,55,20.66666667,8.727272727,1.376623377,0,76,91,0,12.88235294,5.555555556,0,29,41,19.96428571,4.8,0,19,0,0,11,0,12,38,36,48.76190476,44,49,0,17.53968254,0.96,30,37,0,20,28,2.166666667,7.59375,1,0,8.666666667,4,0,31,4.285714286,57,20,41,56,25,0
0,6.451612903,13.77777778,0,2.8,1.705882353,60,0,65,17.33333333,14.36363636,1.168831169,0,74,90,0,5.117647059,11.2962963,0,27,30,20.42857143,4.8,0,22,0,0,22,0,12,42,35,48,62,96,0,17.26984127,2.986666667,34,31,0,21,39,2,7.03125,1,0,6,3,0,34,4.387755102,56,17,38,58,25,0
0,4.709677419,0,0,3.6,0,0,0,68,16,13.45454545,0.779220779,0,74,89,0,2.470588235,11.85185185,0,32,44,13.46428571,0.6,0,18,0,0,44,0,12,47,37,50.28571429,38,0,0,17,2.026666667,29,32,0,16,35,2.166666667,6.75,1,12.79411765,6,3,0,33,4.387755102,57,16,39,55,23.48484848,0
0,3.677419355,7.111111111,0,3.8,1.764705882,0,0,48,16,8.727272727,1.818181818,0,65,82,0,10.58823529,5.555555556,0,33,36,10.67857143,4.2,0,20,0,0,23,0,12,44,26,45.71428571,67,0,0,17.53968254,4.16,19,28,0,21,39,1.833333333,7.59375,1,39.23529412,6.666666667,3,0,32,4.489795918,55,18,44,55,24.24242424,0
0,0.64516129,8,62,2.4,0,0,0,62,9.333333333,2.181818182,1.324675325,0,57,49,41,0,5.555555556,0,29,37,13,3,0,16,0,0,13,0,12,39,49,51.80952381,69,0,0,18.61904762,5.76,37,23,0,23,39,1.833333333,7.03125,1,29,4.666666667,5,0,32,4.387755102,60,18,40,54,25.75757576,0
0,3.35483871,8,0,4.2,1,0,0,41,10.66666667,1.636363636,1.558441558,0,53,45,0,14.64705882,3.703703704,0,29,38,9.285714286,3,0,16,87,0,0,0,10,40,49,54.0952381,50,0,0,19.6984127,1.173333333,26,23,0,24,45,2,6.75,1,14.5,5.333333333,3,0,32,4.387755102,59,16,41,53,25,0
0,1.161290323,13.77777778,0,4.4,0.823529412,40,0,78,25.33333333,8,1.74025974,0,71,87,0,7.588235294,5.37037037,0,33,39,26.92857143,3.3,0,17,0,0,0,0,13,40,44,51.80952381,49,0,0,17.80952381,2.986666667,28,33,0,19,38,1.833333333,6.46875,1,12.79411765,4,4,0,32,4.489795918,60,15,42,57,24.24242424,0
0,2.903225806,13.77777778,0,5.8,2.529411765,20,0,76,23.33333333,7.818181818,1.558441558,0,70,86,0,2.470588235,9.814814815,0,32,40,18.57142857,3.3,0,18,0,0,11,0,11,39,35,46.47619048,48,0,0,17.26984127,2.986666667,24,33,0,18,39,1.666666667,7.3125,1,0,5.333333333,3,0,32,4.285714286,55,15,40,55,26.51515152,0
0,4.709677419,0,0,6.6,2.588235294,0,0,69,19.33333333,6.545454545,0.779220779,0,78,92,0,2.647058824,7.037037037,0,31,39,18.57142857,1.5,0,17,0,0,45,0,11,39,36,48,44,0,0,17,4.053333333,20,29,0,19,34,2.333333333,7.3125,1,0,3.333333333,4,0,33,4.387755102,57,19,39,55,27.27272727,0
0,6,14.22222222,0,5.2,1.705882353,0,0,64,15.33333333,6,1.584415584,0,72,90,0,13.05882353,11.11111111,0,29,50,17.64285714,3.6,0,16,0,0,34,0,12,44,31,48.76190476,50,49,0,17.26984127,8.106666667,28,29,0,21,41,2.166666667,8.71875,1,12.79411765,4,6,0,33,4.489795918,55,17,39,55,27.27272727,0
0,3.741935484,0,0,5.4,2.705882353,21,0,74,14.66666667,5.636363636,0.623376623,0,65,80,0,0,9.814814815,0,31,51,8.821428571,4.5,0,16,0,0,12,0,11,39,27,48,58,52,0,17.53968254,6.4,58,26,0,22,27,2,7.3125,2,27.29411765,4.666666667,6,0,32,4.285714286,56,17,43,54,25,0
0,2,16,0,5,1,1,0,46,10,2,2,0,50,48,0,3,5,0,29,37,13,3,0,16,0,0,0,0,9,43,24,48,55,0,0,17,8,39,22,0,23,19,2,9,1,29,4,6,0,33,5,56,18,40,53,25,0
0,15,64,0,2,14,0.5,0,29.57142857,9,2,2,0,48.14814815,39.18367347,0,0,9,0,29,34.58695652,11,1,0,15.77777778,0,0,10,0,8.4,38.2804878,20.85245902,48,51.875,0,0,19,1,37.48051948,24.83870968,0,24.06153846,19,2,8,1.166666667,29,3,4.285714286,0,31.68,5,58.4,17.47058824,40.81632653,57.3442623,24,1
0,15,0,0,3,13,0.875,0,48.46428571,13,5,2,0,65.74074074,78.36734694,58,3,11,0,32,41.02173913,15,2,0,15.33333333,0,0,18,0,9.12,36.70731707,22.03278689,46,51.25,0,0,17,5,18.74025974,31.22580645,0,20.87692308,18.20833333,2,7,0.666666667,0,4,3.306122449,0,30.03,5,58.4,14.82352941,40.81632653,57.3442623,21,0
0,8,28,0,9,12,0.375,0,57.5,13,5,2,0,68.51851852,81.30612245,0,11,16,0,29,53.08695652,13,2,0,14.44444444,0,0,9,0,9.36,39.32926829,16.13114754,46,43.75,0,0,17,10,23.80519481,29.80645161,0,18.04615385,16.625,2,7,0.666666667,0,6,2.816326531,0,30.69,5,54.4,15.35294118,37.55102041,59.95081967,23,1
0,8,41,0,6,12,0.375,0,64.07142857,15,7,3,0,67.59259259,72.48979592,0,8,11,0,27,37,19,2,0,15.55555556,0,0,0,0,8.16,42.47560976,22.81967213,44,46.875,0,0,17,6,24.81818182,30.51612903,0,20.16923077,22.16666667,2,8,0.666666667,24,6,2.571428571,0,28.71,4,54.4,14.29411765,36.73469388,57.3442623,24,1
0,8,14,0,2,50,0.375,0,41.89285714,13,6,2,0,69.44444444,82.28571429,0,6,12,0,31,49.86956522,12,3,0,17.11111111,0,0,0,0,9.36,37.23170732,32.26229508,50,38.125,0,0,17,3,26.33766234,28.38709677,0,20.16923077,18.20833333,3,7,0.833333333,0,28,2.93877551,0,31.02,5,51.2,14.82352941,35.91836735,56.47540984,25,1
0,17,0,0,7,26,0.875,0,59.96428571,11,5,1,0,61.11111111,73.46938776,0,9,11,0,30,52.2826087,11,6,0,14.66666667,0,0,18,0,10.92,39.32926829,23.21311475,45,38.125,0,0,17,6,27.35064935,25.5483871,0,20.52307692,19,3,7,0.666666667,0,14,1.959183673,0,32.34,5,52,14.82352941,38.36734694,53.86885246,28,1
0,12,16,0,3,0,0,0,34.5,8,1,1,0,50,50.93877551,0,3,5,0,26,53.89130435,14,3,0,14.88888889,0,0,10,0,9.24,35.65853659,21.24590164,46,41.875,0,0,18,7,28.87012987,18.4516129,0,23.35384615,15.04166667,3,8,0.5,0,7,3.673469388,0,30.69,5,50.4,17.47058824,39.18367347,53.86885246,28,0
0,7,48,0,2,57,1,0,36.96428571,7,2,0,0,48.14814815,42.12244898,22,10,5,0,29,45.84782609,13,5,0,13.55555556,0,0,20,0,10.56,36.18292683,20.85245902,47,53.75,0,0,19,3,21.27272727,22.70967742,0,19.46153846,19.79166667,3,8,0.833333333,0,11,2.93877551,0,31.68,5,56,17.47058824,44.89795918,54.73770492,26,0
0,6,55,0,4,25,0.375,0,46.82142857,11,6,2,0,70.37037037,76.40816327,0,14,11,0,30,40.2173913,17,3,0,16,0,0,17,0,8.76,39.32926829,14.16393443,50,55,0,0,17,6,12.66233766,29.09677419,0,19.46153846,25.33333333,3,7,0.666666667,0,8,3.183673469,0,28.38,5,56,20.64705882,41.63265306,57.3442623,25,1
0,2,0,0,8,12,0,0,53.39285714,14,8,3,0,69.44444444,86.20408163,18,14,11,0,32,42.63043478,15,5,0,14.88888889,0,0,17,0,7.2,34.6097561,18.49180328,56,45,0,0,18,9,50.64935065,27.67741935,0,21.58461538,23.75,9,8,0.666666667,24,8,2.816326531,0,29.37,5,55.2,52.94117647,41.63265306,56.47540984,24,1
0,6,13,47,6,36,2,0,67.35714286,20,7,2,0,66.66666667,80.32653061,0,13,9,0,27,33.7826087,9,5,0,14,0,0,25,0,7.92,34.6097561,23.21311475,55,55,0,0,17,4,24.31168831,26.96774194,0,21.23076923,22.16666667,8,8,0.666666667,0,8,3.673469388,0,27.39,4,52.8,33.35294118,43.26530612,53.86885246,24,1
0,15,28,0,3,37,0,0,64.89285714,14,6,4,0,73.14814815,84.24489796,38,3,10,0,35,51.47826087,21,5,0,15.33333333,0,0,17,0,8.04,40.37804878,21.63934426,55,34.375,0,0,18,6,23.80519481,26.96774194,0,18.4,22.16666667,4,8,1,25,9,4.653061224,0,27.06,4,57.6,21.70588235,44.08163265,54.73770492,25,1
0,9,28,0,5,25,0.375,0,42.71428571,12,5,2,0,62.96296296,71.51020408,0,11,10,0,29,43.43478261,18,1,0,14,0,0,9,0,7.08,38.80487805,27.14754098,51,45.625,0,0,18,2,25.32467532,27.67741935,0,15.21538462,20.58333333,3,8,0.666666667,0,7,3.795918367,0,28.05,4,55.2,18,41.63265306,52.13114754,26,1
0,2,0,0,3,0,0.5,0,36.14285714,8,2,1,0,49.07407407,48.97959184,21,6,8,0,28,36.19565217,19,3,0,11.55555556,0,0,10,0,5.88,44.57317073,11.01639344,49,41.875,0,0,19,4,38.49350649,21.29032258,0,20.52307692,24.54166667,3,8,0.666666667,56,6,3.06122449,0,27.72,4,54.4,19.05882353,40.81632653,52.13114754,39,1
0,9,16,0,2,28,1.875,0,34.5,7,1,2,0,46.2962963,41.14285714,21,9,6,0,29,47.45652174,19,1,0,12.66666667,0,0,20,0,7.08,38.80487805,24,51,51.875,0,0,18,3,15.7012987,23.41935484,0,18.4,31.66666667,3,24,0.666666667,0,6,3.428571429,0,27.06,4,56,18,41.63265306,52.13114754,24,0
